POSITION_WRT_HXB2,MEDIAN_PAIRWISE_DISTANCE_BETWEEN_STANDARD_REFS
8296,0.406021497
8297,0.405486143
8298,0.404953698
8299,0.404488326
8300,0.404099682
8301,0.403582831
8302,0.403068233
8303,0.402627013
8304,0.40215436
8305,0.401708978
8306,0.40117388
8307,0.400672662
8308,0.400174369
8309,0.399704524
8310,0.399239785
8311,0.398741075
8312,0.3982558
8313,0.397741127
8314,0.397255412
8315,0.396758235
8316,0.396268103
8317,0.39575444
8318,0.39528809
8319,0.394815273
8320,0.394399108
8321,0.393959038
8322,0.393584452
8323,0.393167131
8324,0.392705219
8325,0.392330002
8326,0.391984294
8327,0.391577491
8328,0.391228932
8329,0.390886042
8330,0.390549915
8331,0.390134923
8332,0.389714615
8333,0.389355759
8334,0.388913253
8335,0.388525244
8336,0.388173144
8337,0.387777176
8338,0.387401467
8339,0.387029084
8340,0.386756067
8341,0.386434414
8342,0.386052263
8343,0.385694923
8344,0.385305533
8345,0.384909765
8346,0.384569036
8347,0.384226782
8348,0.383864807
8349,0.383557901
8350,0.383252931
8351,0.382870218
8352,0.382517578
8353,0.382214957
8354,0.381940005
8355,0.381647793
8356,0.381354936
8357,0.381073545
8358,0.380862022
8359,0.380570496
8360,0.380227518
8361,0.379943475
8362,0.379676826
8363,0.379421863
8364,0.379228491
8365,0.379038804
8366,0.378870585
8367,0.378729393
8368,0.378552397
8369,0.378332874
8370,0.378275848
8371,0.37819442
8372,0.378106597
8373,0.377889741
8374,0.377742736
8375,0.377591312
8376,0.377313004
8377,0.37701818
8378,0.376718566
8379,0.376462702
8380,0.376209647
8381,0.375851569
8382,0.375637003
8383,0.37533781
8384,0.375020145
8385,0.374585947
8386,0.374262168
8387,0.373765427
8388,0.373280789
8389,0.372822676
8390,0.372470962
8391,0.372031528
8392,0.371608786
8393,0.371240673
8394,0.370649781
8395,0.370022983
8396,0.369391449
8397,0.368726883
8398,0.368277444
8399,0.367839958
8400,0.367381615
8401,0.366984306
8402,0.366694788
8403,0.366089405
8404,0.365482789
8405,0.36511768
8406,0.364589738
8407,0.364102243
8408,0.36361191
8409,0.363134672
8410,0.362607872
8411,0.362228236
8412,0.361889861
8413,0.361632654
8414,0.36110656
8415,0.360550175
8416,0.36004303
8417,0.359822197
8418,0.359337877
8419,0.358826306
8420,0.358654731
8421,0.358271334
8422,0.357926111
8423,0.357531767
8424,0.357040439
8425,0.356619434
8426,0.356302217
8427,0.355821394
8428,0.35526844
8429,0.354766568
8430,0.354369289
8431,0.353893384
8432,0.353599118
8433,0.353264102
8434,0.353075948
8435,0.352915045
8436,0.352783876
8437,0.352671864
8438,0.352573789
8439,0.352113201
8440,0.351722654
8441,0.351379418
8442,0.351082378
8443,0.350639809
8444,0.3503234
8445,0.349967301
8446,0.349820366
8447,0.34969691
8448,0.349648389
8449,0.349548821
8450,0.349415616
8451,0.349243281
8452,0.34895183
8453,0.34884768
8454,0.348848359
8455,0.348756006
8456,0.348584183
8457,0.348484889
8458,0.348398219
8459,0.348290302
8460,0.348286983
8461,0.348327337
8462,0.348335465
8463,0.348385247
8464,0.348415883
8465,0.348433852
8466,0.348520129
8467,0.34865434
8468,0.34876094
8469,0.348813775
8470,0.348950245
8471,0.349011362
8472,0.349168578
8473,0.349346453
8474,0.349335016
8475,0.349403793
8476,0.349342982
8477,0.349364204
8478,0.349411994
8479,0.349483738
8480,0.349418874
8481,0.349455324
8482,0.34955188
8483,0.349685937
8484,0.349655588
8485,0.349459324
8486,0.349520306
8487,0.349581589
8488,0.349591037
8489,0.349386632
8490,0.349389303
8491,0.34935134
8492,0.348991993
8493,0.348988335
8494,0.348623886
8495,0.348259324
8496,0.348215562
8497,0.348210434
8498,0.347891479
8499,0.347842315
8500,0.347809729
8501,0.347700994
8502,0.347452939
8503,0.347476734
8504,0.34721756
8505,0.346917442
8506,0.346885756
8507,0.346633559
8508,0.346636983
8509,0.346681912
8510,0.346709393
8511,0.346355469
8512,0.346470554
8513,0.346470137
8514,0.34651504
8515,0.346605925
8516,0.346673139
8517,0.346710545
8518,0.346787327
8519,0.346934633
8520,0.346999959
8521,0.347096862
8522,0.347260009
8523,0.347326665
8524,0.347442698
8525,0.347592655
8526,0.347762111
8527,0.347934917
8528,0.348072168
8529,0.348253715
8530,0.34846588
8531,0.348604392
8532,0.348749989
8533,0.348912756
8534,0.349094334
8535,0.349355004
8536,0.349624348
8537,0.349863276
8538,0.350093174
8539,0.350410499
8540,0.350669641
8541,0.351004876
8542,0.351333093
8543,0.351665668
8544,0.351974126
8545,0.352266016
8546,0.35259742
8547,0.352877857
8548,0.353174743
8549,0.353523197
8550,0.353834986
8551,0.354144327
8552,0.354531122
8553,0.354896192
8554,0.355158152
8555,0.355448842
8556,0.355656666
8557,0.355973977
8558,0.356382897
8559,0.356780898
8560,0.357149992
8561,0.357491104
8562,0.357841031
8563,0.358262743
8564,0.358685569
8565,0.359023145
8566,0.359455882
8567,0.359911128
8568,0.360365677
8569,0.360792701
8570,0.361229634
8571,0.361639804
8572,0.362918876
8573,0.364285505
8574,0.364817652
8575,0.365396043
8576,0.365796552
8577,0.366160441
8578,0.366683701
8579,0.367187864
8580,0.367728124
8581,0.368277557
8582,0.368901612
8583,0.369446582
8584,0.370005626
8585,0.37041001
8586,0.370869046
8587,0.371327434
8588,0.371762269
8589,0.372269638
8590,0.372715655
8591,0.373160139
8592,0.373616572
8593,0.374057892
8594,0.374451957
8595,0.375720987
8596,0.376211645
8597,0.377488473
8598,0.379029365
8599,0.379455413
8600,0.380847812
8601,0.381148162
8602,0.382717712
8603,0.383065161
8604,0.383381116
8605,0.383771312
8606,0.384119643
8607,0.384498351
8608,0.385370888
8609,0.385783053
8610,0.386282223
8611,0.386755782
8612,0.387258646
8613,0.388100181
8614,0.3886207
8615,0.389152817
8616,0.389811614
8617,0.390386649
8618,0.390934805
8619,0.391435128
8620,0.3923086
8621,0.392878493
8622,0.393344863
8623,0.393799233
8624,0.394407382
8625,0.395036222
8626,0.395839318
8627,0.396849631
8628,0.397651222
8629,0.398401223
8630,0.399307231
8631,0.400166095
8632,0.4010748
8633,0.402033988
8634,0.403121203
8635,0.404128168
8636,0.405166192
8637,0.406177554
8638,0.407116639
8639,0.407989132
8640,0.409377168
8641,0.410695321
8642,0.412089317
8643,0.413020327
8644,0.413990664
8645,0.414959462
8646,0.41624368
8647,0.417559355
8648,0.418560307
8649,0.419325905
8650,0.420683273
8651,0.421830364
8652,0.423105609
8653,0.424020572
8654,0.424933626
8655,0.425959761
8656,0.42678167
8657,0.428048069
8658,0.428858348
8659,0.429385134
8660,0.430205076
8661,0.431259902
8662,0.432154373
8663,0.432594013
8664,0.433939322
8665,0.434671857
8666,0.435415069
8667,0.436175428
8668,0.437432816
8669,0.438651207
8670,0.439922053
8671,0.440829888
8672,0.441571104
8673,0.44234491
8674,0.443216941
8675,0.44445206
8676,0.445111502
8677,0.445847983
8678,0.446546495
8679,0.447211999
8680,0.447967322
8681,0.448945753
8682,0.45014963
8683,0.451392398
8684,0.452586225
8685,0.453709456
8686,0.455085699
8687,0.45644583
8688,0.45783531
8689,0.459214782
8690,0.460578588
8691,0.461997359
8692,0.463399961
8693,0.464765539
8694,0.466192098
8695,0.467374248
8696,0.468623624
8697,0.469953248
8698,0.47123011
8699,0.472486899
8700,0.473704557
8701,0.474941661
8702,0.476178791
8703,0.477396745
8704,0.478667072
8705,0.479932876
8706,0.481227642
8707,0.482478624
8708,0.483737969
8709,0.485006722
8710,0.486492931
8711,0.487982409
8712,0.489219794
8713,0.49058886
8714,0.491997002
8715,0.493444089
8716,0.494788446
8717,0.496228622
8718,0.497560665
8719,0.499057373
8720,0.500502284
8721,0.501874901
8722,0.503166413
8723,0.50436114
8724,0.50554531
8725,0.506734382
8726,0.507890825
8727,0.509171147
8728,0.510569576
8729,0.511770175
8730,0.513002826
8731,0.514596797
8732,0.51590201
8733,0.517206696
8734,0.51869834
8735,0.520068617
8736,0.521394239
8737,0.522730682
8738,0.524350445
8739,0.525710626
8740,0.527124034
8741,0.528529337
8742,0.529889333
8743,0.531276257
8744,0.532688075
8745,0.534106757
8746,0.535716992
8747,0.537096781
8748,0.538420019
8749,0.53901098
8750,0.540215141
8751,0.541415695
8752,0.542651267
8753,0.543828813
8754,0.545110141
8755,0.546169323
8756,0.547401564
8757,0.547847058
8758,0.549051563
8759,0.550526857
8760,0.551852566
8761,0.553160516
8762,0.554466452
8763,0.555680786
8764,0.5568823
8765,0.557995087
8766,0.558425239
8767,0.559470479
8768,0.559871744
8769,0.560257084
8770,0.560662009
8771,0.561925957
8772,0.563214925
8773,0.564540242
8774,0.565908668
8775,0.567328697
8776,0.568280156
8777,0.56928983
8778,0.569542342
8779,0.569789086
8780,0.57001708
8781,0.570291868
8782,0.570559723
8783,0.570871334
8784,0.571513043
8785,0.571811915
8786,0.572319089
8787,0.572859786
8788,0.57345204
8789,0.574120416
8790,0.574558028
8791,0.575094574
8792,0.575462099
8793,0.575807605
8794,0.576213763
8795,0.576575299
8796,0.577051407
8797,0.5774062
8798,0.577742467
8799,0.578069211
8800,0.578456274
8801,0.578900811
8802,0.579291572
8803,0.579585397
8804,0.579935484
8805,0.58026378
8806,0.580543829
8807,0.580855696
8808,0.581103338
8809,0.58141424
8810,0.581737829
8811,0.582059567
8812,0.58242733
8813,0.582769061
8814,0.583165864
8815,0.583535559
8816,0.583922822
8817,0.584311296
8818,0.58470753
8819,0.585048077
8820,0.585458035
8821,0.586244192
8822,0.586745766
8823,0.58728294
8824,0.587829254
8825,0.588362952
8826,0.588792749
8827,0.589234618
8828,0.589715769
8829,0.590233995
8830,0.590781558
8831,0.591244695
8832,0.591783872
8833,0.592301575
8834,0.59282726
8835,0.593382551
8836,0.593824367
8837,0.594247284
8838,0.594675876
8839,0.595084234
8840,0.595546852
8841,0.596295334
8842,0.596774318
8843,0.597206783
8844,0.597637881
8845,0.59803378
8846,0.598852835
8847,0.599290576
8848,0.599619906
8849,0.600318138
8850,0.600995481
8851,0.601386566
8852,0.601807167
8853,0.602499149
8854,0.603327157
8855,0.603673089
8856,0.60406539
8857,0.604629459
8858,0.605194643
8859,0.605878384
8860,0.606637769
8861,0.606971425
8862,0.608004611
8863,0.609078053
8864,0.609928233
8865,0.610666915
8866,0.611059088
8867,0.611763228
8868,0.61231508
8869,0.612848432
8870,0.613288919
8871,0.613486266
8872,0.613606422
8873,0.612774864
8874,0.611894536
8875,0.61192181
8876,0.611893581
8877,0.611975952
8878,0.612153565
8879,0.612090752
8880,0.61210516
8881,0.61269811
8882,0.612601522
8883,0.612547649
8884,0.61248729
8885,0.612484426
8886,0.612598425
8887,0.612717028
8888,0.612670703
8889,0.612835712
8890,0.612997538
8891,0.6130202
8892,0.612923119
8893,0.612804188
8894,0.612822634
8895,0.612977396
8896,0.612168538
8897,0.612167605
8898,0.611375362
8899,0.61030436
8900,0.610599425
8901,0.609693192
8902,0.60994778
8903,0.608988589
8904,0.609265846
8905,0.609367229
8906,0.60942932
8907,0.609443728
8908,0.609517021
8909,0.60917732
8910,0.609384375
8911,0.609568998
8912,0.609789819
8913,0.610009335
8914,0.609692589
8915,0.609713232
8916,0.609838599
8917,0.609674391
8918,0.609577992
8919,0.609547913
8920,0.60960459
8921,0.60922665
8922,0.609188861
8923,0.60927532
8924,0.609380899
8925,0.609122553
8926,0.608793294
8927,0.608287492
8928,0.607649547
8929,0.607026318
8930,0.606437585
8931,0.605830402
8932,0.605303028
8933,0.604814287
8934,0.60429098
8935,0.60370291
8936,0.603135125
8937,0.602615461
8938,0.60180126
8939,0.601366708
8940,0.600888388
8941,0.599821218
8942,0.598771783
8943,0.597787014
8944,0.597223503
8945,0.596419237
8946,0.595611064
8947,0.594408001
8948,0.593186679
8949,0.592337033
8950,0.591733911
8951,0.590496318
8952,0.589490525
8953,0.58834353
8954,0.587512306
8955,0.586741975
8956,0.585893796
8957,0.585227901
8958,0.584102528
8959,0.583390165
8960,0.582877373
8961,0.582061284
8962,0.581049808
8963,0.580201078
8964,0.579711022
8965,0.578321882
8966,0.577643203
8967,0.576937937
8968,0.576125794
8969,0.574842499
8970,0.573676949
8971,0.572384741
8972,0.57144305
8973,0.570639499
8974,0.569780983
8975,0.568894333
8976,0.567603887
8977,0.566965666
8978,0.566314587
8979,0.565633643
8980,0.564931098
8981,0.564135168
8982,0.563164934
8983,0.561966467
8984,0.560768251
8985,0.559545892
8986,0.558292005
8987,0.556821979
8988,0.555428095
8989,0.553977986
8990,0.552536718
8991,0.55116495
8992,0.549680537
8993,0.548206378
8994,0.546770305
8995,0.545297565
8996,0.544047127
8997,0.542732403
8998,0.541291367
8999,0.539936979
9000,0.538535803
9001,0.537176571
9002,0.535783521
9003,0.534417298
9004,0.533038299
9005,0.531706833
9006,0.530351137
9007,0.528914232
9008,0.527487024
9009,0.526047621
9010,0.524599239
9011,0.522924357
9012,0.521256631
9013,0.519776157
9014,0.518228052
9015,0.516581042
9016,0.514907209
9017,0.513348914
9018,0.511755163
9019,0.510212586
9020,0.508601474
9021,0.507050803
9022,0.505577636
9023,0.504167977
9024,0.50280239
9025,0.501509838
9026,0.500237254
9027,0.499025093
9028,0.497660192
9029,0.496226352
9030,0.495004374
9031,0.493645224
9032,0.492004169
9033,0.490604644
9034,0.489243701
9035,0.48775955
9036,0.486369565
9037,0.485029867
9038,0.48362414
9039,0.482055657
9040,0.480796295
9041,0.479489372
9042,0.478172885
9043,0.476766716
9044,0.475427617
9045,0.47400904
9046,0.472827603
9047,0.47117311
9048,0.46999399
9049,0.468792117
9050,0.468109927
9051,0.467032074
9052,0.465929745
9053,0.464593452
9054,0.463344444
9055,0.461993376
9056,0.460853054
9057,0.459525813
9058,0.459038302
9059,0.457940656
9060,0.456740779
9061,0.455535334
9062,0.45433487
9063,0.453097281
9064,0.452004938
9065,0.450986534
9066,0.450003727
9067,0.449749184
9068,0.448536204
9069,0.448194264
9070,0.447940061
9071,0.447814922
9072,0.446698588
9073,0.445574731
9074,0.444386664
9075,0.443331075
9076,0.442217621
9077,0.441476395
9078,0.440692997
9079,0.440654221
9080,0.440567435
9081,0.440532598
9082,0.440293786
9083,0.440377817
9084,0.440283793
9085,0.439578471
9086,0.439562054
9087,0.439057513
9088,0.438740941
9089,0.438489153
9090,0.437935557
9091,0.437819039
9092,0.437399546
9093,0.437316883
9094,0.437418453
9095,0.437015663
9096,0.436864138
9097,0.436348674
9098,0.436212216
9099,0.436181947
9100,0.43613434
9101,0.43572185
9102,0.435255739
9103,0.434902423
9104,0.434638762
9105,0.434313563
9106,0.434011592
9107,0.433743252
9108,0.433423612
9109,0.433289645
9110,0.433245622
9111,0.433090459
9112,0.432999084
9113,0.432827236
9114,0.432660636
9115,0.432396317
9116,0.432122406
9117,0.431989472
9118,0.431719326
9119,0.431617841
9120,0.431463265
9121,0.431132447
9122,0.430537463
9123,0.430209932
9124,0.429909317
9125,0.429576796
9126,0.429371319
9127,0.429262072
9128,0.428989909
9129,0.428765016
9130,0.428448152
9131,0.42809705
9132,0.427871017
9133,0.4275596
9134,0.427472096
9135,0.427408513
9136,0.427298585
9137,0.427254501
9138,0.427245077
9139,0.427228524
9140,0.427245723
9141,0.427147303
9142,0.426629069
9143,0.426353737
9144,0.42607375
9145,0.425825022
9146,0.425646569
9147,0.425063147
9148,0.424878377
9149,0.42478132
9150,0.424262564
9151,0.423749322
9152,0.423542405
9153,0.423313296
9154,0.422864158
9155,0.422296262
9156,0.42224138
9157,0.422108852
9158,0.42188581
9159,0.421564588
9160,0.421046634
9161,0.420519508
9162,0.420420042
9163,0.419711227
9164,0.418910502
9165,0.418226154
9166,0.417765482
9167,0.417659296
9168,0.417219155
9169,0.416929196
9170,0.41662216
9171,0.416451808
9172,0.416501416
9173,0.416623862
9174,0.416862767
9175,0.417027485
9176,0.417123355
9177,0.417196987
9178,0.417322899
9179,0.417267081
9180,0.417363635
9181,0.417236067
9182,0.416491015
9183,0.416412445
9184,0.416237279
9185,0.416148965
9186,0.415985993
9187,0.415854024
9188,0.415657978
9189,0.415625784
9190,0.415396581
9191,0.415083645
9192,0.41492773
9193,0.414895801
9194,0.414877782
9195,0.414728605
9196,0.414479985
9197,0.414320747
9198,0.414144898
9199,0.413969334
9200,0.413816393
9201,0.413367107
9202,0.413128775
9203,0.412817867
9204,0.412512415
9205,0.412165194
9206,0.412002898
9207,0.411817795
9208,0.411700751
9209,0.411582192
9210,0.411330792
9211,0.410965635
9212,0.410530385
9213,0.410074923
9214,0.409622618
9215,0.409373773
9216,0.409128155
9217,0.40874476
9218,0.408540388
9219,0.408349204
9220,0.408114422
9221,0.407758567
9222,0.407462063
9223,0.40712361
9224,0.406751938
9225,0.406371959
9226,0.406229497
9227,0.406145425
9228,0.406040082
9229,0.405837966
9230,0.405832645
9231,0.405862622
9232,0.405729752
9233,0.40556334
9234,0.40528392
9235,0.404973663
9236,0.404581626
9237,0.404268314
9238,0.403875566
9239,0.403854153
9240,0.403459303
9241,0.403204331
9242,0.403053536
9243,0.402945223
9244,0.402685758
9245,0.402477082
9246,0.402515906
9247,0.402571654
9248,0.402701316
9249,0.402821868
9250,0.402858752
9251,0.402899922
9252,0.402991259
9253,0.403061139
9254,0.403155096
9255,0.403308325
9256,0.40340422
9257,0.403435741
9258,0.40348874
9259,0.403570582
9260,0.403703259
9261,0.403866768
9262,0.404099492
9263,0.404264704
9264,0.404393475
9265,0.404651288
9266,0.404913778
9267,0.404997327
9268,0.405105568
9269,0.405357896
9270,0.405521226
9271,0.405608782
9272,0.405799355
9273,0.405909311
9274,0.406104351
9275,0.406306066
9276,0.406504583
9277,0.406698472
9278,0.406816958
9279,0.406925522
9280,0.407111485
9281,0.407344504
9282,0.407589902
9283,0.407799744
9284,0.407979251
9285,0.40811585
9286,0.408362847
9287,0.408810302
9288,0.409236913
9289,0.409585595
9290,0.409942312
9291,0.410296714
9292,0.410603579
9293,0.411014145
9294,0.41141259
9295,0.411831069
9296,0.412250531
9297,0.4126788
9298,0.413109373
9299,0.413579299
9300,0.414033432
9301,0.414549598
9302,0.415123777
9303,0.415721298
9304,0.416276106
9305,0.416885748
9306,0.417361398
9307,0.417885616
9308,0.418489933
9309,0.419108729
9310,0.419727301
9311,0.420368476
9312,0.421006322
9313,0.421647184
9314,0.422375994
9315,0.423048516
9316,0.42381314
9317,0.424549464
9318,0.425291252
9319,0.425990714
9320,0.426754255
9321,0.427388645
9322,0.428017215
9323,0.428569005
9324,0.429203675
9325,0.429862183
9326,0.430413386
9327,0.430968909
9328,0.431444098
9329,0.431982472
9330,0.432444341
9331,0.432882553
9332,0.433531238
9333,0.433988034
9334,0.434438872
9335,0.434901244
9336,0.435316054
9337,0.435810402
9338,0.436204419
9339,0.436691852
9340,0.436938476
9341,0.437060099
9342,0.437257884
9343,0.437473272
9344,0.437995808
9345,0.43826506
9346,0.438792357
9347,0.43877314
9348,0.439421053
9349,0.439477545
9350,0.439714364
9351,0.440348335
9352,0.440585121
9353,0.440801822
9354,0.441490945
9355,0.442151091
9356,0.442833594
9357,0.443506732
9358,0.444244177
9359,0.444838182
9360,0.445070666
9361,0.445051556
9362,0.445417242
9363,0.445654794
9364,0.446021813
9365,0.44626835
9366,0.446296743
9367,0.446429495
9368,0.446532983
9369,0.447392217
9370,0.447781381
9371,0.447898256
9372,0.447680145
9373,0.447854443
9374,0.447987647
9375,0.448135668
9376,0.447838334
9377,0.447681266
9378,0.447770433
9379,0.447937756
9380,0.447913729
9381,0.448045983
9382,0.448063644
9383,0.448574645
9384,0.448138844
9385,0.448142129
9386,0.448865828
9387,0.448598213
9388,0.449296209
9389,0.44923516
9390,0.44895397
9391,0.449395825
9392,0.449125737
9393,0.449608555
9394,0.449643265
9395,0.449030164
9396,0.449985604
9397,0.450228442
9398,0.451397358
9399,0.451706831
9400,0.451711578
9401,0.451761994
9402,0.453024805
9403,0.454310127
9404,0.455368208
9405,0.45630966
9406,0.4572706
9407,0.458176731
9408,0.459283364
9409,0.460466744
9410,0.461150113
9411,0.461328716
9412,0.461879652
9413,0.462023237
9414,0.462493533
9415,0.462958519
9416,0.463779685
9417,0.464679983
9418,0.464835998
9419,0.465706538
9420,0.465787715
9421,0.466519062
9422,0.467829143
9423,0.468700136
9424,0.469679749
9425,0.470278566
9426,0.471027507
9427,0.47111696
9428,0.471184805
9429,0.472176355
9430,0.472860592
9431,0.473848936
9432,0.474717639
9433,0.475412336
9434,0.476244547
9435,0.47575567
9436,0.475111104
9437,0.474549814
9438,0.473964983
9439,0.473305855
9440,0.472695258
9441,0.47205583
9442,0.471438679
9443,0.472159418
9444,0.472752071
9445,0.473509273
9446,0.47414164
9447,0.474825778
9448,0.475343651
9449,0.475778412
9450,0.476230294
9451,0.476760066
9452,0.477321608
9453,0.477931567
9454,0.478602256
9455,0.478339454
9456,0.478098912
9457,0.47835189
9458,0.479129867
9459,0.47961177
9460,0.481309598
9461,0.482327231
9462,0.483118477
9463,0.483883613
9464,0.483592606
9465,0.484363883
9466,0.486532715
9467,0.486556034
9468,0.48795335
9469,0.487801776
9470,0.486824596
9471,0.485552092
9472,0.483690058
9473,0.482206425
9474,0.481167459
9475,0.478327592
9476,0.474730447
9477,0.470284107
9478,0.466393925
9479,0.456135766
9480,0.46678941
